행정구역,2022년01월_총인구수,2022년01월_남자 인구수,2022년01월_여자 인구수,2022년02월_총인구수,2022년02월_남자 인구수,2022년02월_여자 인구수,2022년03월_총인구수,2022년03월_남자 인구수,2022년03월_여자 인구수,2022년04월_총인구수,2022년04월_남자 인구수,2022년04월_여자 인구수,2022년05월_총인구수,2022년05월_남자 인구수,2022년05월_여자 인구수,2022년06월_총인구수,2022년06월_남자 인구수,2022년06월_여자 인구수,2022년07월_총인구수,2022년07월_남자 인구수,2022년07월_여자 인구수,2022년08월_총인구수,2022년08월_남자 인구수,2022년08월_여자 인구수,2022년09월_총인구수,2022년09월_남자 인구수,2022년09월_여자 인구수,2022년10월_총인구수,2022년10월_남자 인구수,2022년10월_여자 인구수,2022년11월_총인구수,2022년11월_남자 인구수,2022년11월_여자 인구수,2022년12월_총인구수,2022년12월_남자 인구수,2022년12월_여자 인구수,위도,경도
경상북도 예천군,55718,27379,28339,55704,27381,28323,55538,27308,28230,55645,27362,28283,55647,27352,28295,55572,27316,28256,55671,27353,28318,55705,27341,28364,55716,27342,28374,55793,27398,28395,55814,27427,28387,55755,27400,28355,36.64687138,128.4372484
경상북도 봉화군,30682,15505,15177,30635,15488,15147,30594,15469,15125,30572,15443,15129,30515,15442,15073,30478,15429,15049,30462,15428,15034,30413,15417,14996,30317,15385,14932,30272,15361,14911,30207,15328,14879,30139,15295,14844,36.8930961,128.7323988
경상북도 울진군,47775,23979,23796,47552,23877,23675,47483,23836,23647,47389,23824,23565,47430,23851,23579,47349,23805,23544,47321,23782,23539,47249,23762,23487,47167,23729,23438,47123,23729,23394,47082,23702,23380,47030,23687,23343,36.99308703,129.4004941
경상북도 울릉군,8866,4862,4004,8914,4887,4027,8977,4937,4040,9003,4946,4057,9014,4957,4057,9082,4993,4089,9062,4996,4066,9070,5018,4052,9039,5000,4039,9013,4991,4022,8985,4984,4001,8996,4976,4020,37.48434523,130.9057502
경상남도 창원시,1031948,522799,509149,1030311,522012,508299,1028875,521296,507579,1028152,520904,507248,1027429,520548,506881,1026749,520087,506662,1026057,519679,506378,1024964,519080,505884,1023777,518462,505315,1023269,518179,505090,1022641,517816,504825,1021487,517211,504276,35.22797503,128.6818146
경상남도 진주시,346733,171450,175283,346328,171158,175170,345957,170962,174995,345686,170768,174918,345463,170712,174751,345303,170623,174680,344966,170451,174515,344675,170289,174386,344459,170150,174309,344293,170055,174238,344133,169998,174135,343782,169862,173920,35.18030228,128.1086628
경상남도 통영시,125128,62788,62340,124941,62662,62279,124872,62687,62185,124554,62523,62031,124346,62420,61926,124115,62275,61840,123997,62223,61774,123645,62041,61604,123344,61921,61423,123158,61825,61333,123008,61751,61257,122681,61587,61094,34.85392667,128.4339955
경상남도 사천시,109916,55409,54507,109743,55336,54407,109617,55259,54358,109494,55238,54256,109474,55205,54269,109520,55235,54285,109752,55337,54415,109891,55429,54462,109585,55304,54281,109518,55268,54250,109465,55253,54212,109369,55239,54130,35.00329629,128.0642328
경상남도 김해시,537601,271874,265727,537125,271662,265463,536662,271444,265218,536565,271397,265168,536340,271285,265055,536175,271226,264949,536065,271180,264885,536533,271359,265174,535913,271068,264845,535734,270978,264756,535380,270781,264599,535129,270652,264477,35.22857717,128.8892552
경상남도 밀양시,103466,50825,52641,103361,50789,52572,103482,50851,52631,103375,50803,52572,103293,50756,52537,103183,50706,52477,103155,50675,52480,102979,50593,52386,102775,50517,52258,102725,50498,52227,102893,50602,52291,102945,50636,52309,35.50388523,128.7466943
경상남도 거제시,240802,126068,114734,240059,125673,114386,239554,125392,114162,239212,125206,114006,238822,124993,113829,238423,124748,113675,238192,124591,113601,237774,124364,113410,237293,124092,113201,237090,123987,113103,236888,123842,113046,236662,123712,112950,34.88091089,128.6218113
경상남도 양산시,354699,177719,176980,354489,177713,176776,354386,177588,176798,354290,177507,176783,353939,177337,176602,353886,177290,176596,353821,177264,176557,353668,177188,176480,353576,177169,176407,353410,177096,176314,353647,177164,176483,353792,177238,176554,35.33501899,129.0376034
경상남도 의령군,26343,12973,13370,26332,12979,13353,26335,12999,13336,26381,13035,13346,26359,13026,13333,26330,13000,13330,26271,12983,13288,26206,12951,13255,26131,12930,13201,26100,12907,13193,26087,12908,13179,26061,12893,13168,35.32219253,128.2617007
경상남도 함안군,62531,31830,30701,62461,31792,30669,62269,31715,30554,62163,31682,30481,62078,31646,30432,61989,31631,30358,61967,31614,30353,61776,31524,30252,61677,31484,30193,61613,31451,30162,61530,31409,30121,61456,31371,30085,35.2724085,128.406507
경상남도 창녕군,59987,29888,30099,59950,29905,30045,59767,29821,29946,59616,29744,29872,59568,29724,29844,59424,29660,29764,59229,29564,29665,59051,29490,29561,58750,29360,29390,58633,29300,29333,58523,29254,29269,58372,29180,29192,35.54461845,128.4922353
경상남도 고성군,50339,25225,25114,50224,25193,25031,50126,25143,24983,50108,25139,24969,50018,25099,24919,49987,25105,24882,49962,25094,24868,49994,25112,24882,49895,25066,24829,49913,25074,24839,49871,25074,24797,50448,25366,25082,34.97308291,128.3224483
경상남도 남해군,42255,20449,21806,42235,20463,21772,42221,20464,21757,42172,20454,21718,42128,20439,21689,42071,20423,21648,42015,20403,21612,41919,20353,21566,41769,20287,21482,41727,20260,21467,41696,20253,21443,41579,20190,21389,34.83768596,127.8925293
경상남도 하동군,43315,21632,21683,43256,21589,21667,43114,21539,21575,43074,21537,21537,43036,21532,21504,42975,21496,21479,42927,21470,21457,42756,21374,21382,42679,21329,21350,42630,21325,21305,42564,21289,21275,42465,21255,21210,35.06734434,127.7513032
경상남도 산청군,34303,16901,17402,34244,16883,17361,34197,16877,17320,34196,16896,17300,34205,16906,17299,34194,16900,17294,34189,16920,17269,34144,16907,17237,34089,16886,17203,34062,16867,17195,34083,16894,17189,34028,16871,17157,35.41510337,127.8738913
경상남도 함양군,38301,18527,19774,38321,18540,19781,38283,18513,19770,38285,18515,19770,38269,18515,19754,38189,18473,19716,38131,18450,19681,38077,18419,19658,37962,18365,19597,37900,18355,19545,37797,18306,19491,37708,18270,19438,35.52053795,127.7251843
경상남도 거창군,60916,29890,31026,60828,29844,30984,60841,29893,30948,60756,29861,30895,60689,29829,30860,60600,29768,30832,60531,29716,30815,60523,29699,30824,60476,29687,30789,60475,29691,30784,60462,29699,30763,60387,29655,30732,35.68666343,127.9094852
경상남도 합천군,42855,20721,22134,42797,20714,22083,42716,20703,22013,42613,20657,21956,42560,20628,21932,42502,20599,21903,42482,20584,21898,42416,20574,21842,42320,20545,21775,42245,20538,21707,42181,20514,21667,42142,20487,21655,35.56668331,128.1658663
제주특별자치도 제주시,492919,246352,246567,492919,246383,246536,493023,246449,246574,493076,246450,246626,493275,246548,246727,493538,246672,246866,493898,246826,247072,494059,246892,247167,493575,246644,246931,493459,246594,246865,493543,246655,246888,493389,246504,246885,33.49958268,126.5312361
제주특별자치도 서귀포시,183772,92719,91053,184224,92865,91359,184195,92871,91324,184337,92933,91404,184491,93030,91461,184474,93025,91449,184593,93125,91468,184957,93213,91744,184851,93157,91694,184865,93137,91728,184830,93103,91727,184770,93086,91684,33.25531026,126.5349109
